id,title,short_title,api_uri,first_name,middle_name,last_name,suffix,date_of_birth,gender,party.x,leadership_role,twitter_account,facebook_account,youtube_account,govtrack_id,cspan_id,votesmart_id,icpsr_id,crp_id,google_entity_id,fec_candidate_id,url,rss_url,contact_form,in_office,cook_pvi,dw_nominate,ideal_point,seniority,next_election.x,total_votes,missed_votes,total_present,last_updated.x,ocd_id,office,phone,fax,state.x,senate_class,state_rank,lis_id,missed_votes_pct,votes_with_party_pct,votes_against_party_pct,district,at_large,geoid,response,name,cycle,state.y,party.y,chamber,first_elected,next_election.y,total,spent,cash_on_hand,debt,origin,source,last_updated.y
R000305,Representative,Rep.,https://api.propublica.org/congress/v1/members/R000305.json,Deborah,NA,Ross,NA,1963-06-20,F,D,NA,RepDeborahRoss,NA,NA,456831,NA,NA,NA,N00038565,/m/02b3x2,H0NC02125,https://ross.house.gov,NA,NA,TRUE,NA,NA,NA,2,2022,868,1,0,2022-09-11 21:00:17 -0400,ocd-division/country:us/state:nc/cd:2,1208 Longworth House Office Building,202-225-3032,NA,NC,NA,NA,NA,0.12,98.73,1.16,2,FALSE,3702,@attributes,"Ross, Deborah",2022,NC,D,H,2020,2022,1545529.64,975882.74,1021105.03,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00038565&cycle=2022,06/30/2022
R000603,Representative,Rep.,https://api.propublica.org/congress/v1/members/R000603.json,David,NA,Rouzer,NA,1972-02-16,M,R,NA,RepDavidRouzer,RepRouzer,NA,412641,79710,102964,21544,N00033527,/m/0jt1s3l,H2NC07096,https://rouzer.house.gov,NA,NA,TRUE,NA,0.566,NA,8,2022,868,7,0,2022-09-11 21:00:15 -0400,ocd-division/country:us/state:nc/cd:7,2333 Rayburn House Office Building,202-225-2731,NA,NC,NA,NA,NA,0.81,95.32,4.56,7,FALSE,3707,@attributes,"Rouzer, David",2022,NC,R,H,2014,2022,960840.95,940869.34,1448471.42,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00033527&cycle=2022,06/30/2022
R000614,Representative,Rep.,https://api.propublica.org/congress/v1/members/R000614.json,Chip,NA,Roy,NA,1972-08-07,M,R,NA,RepChipRoy,NA,NA,412826,NA,177319,NA,N00042268,/g/11fghyq4y1,H8TX21307,https://roy.house.gov,NA,NA,TRUE,NA,NA,NA,4,2022,868,24,29,2022-09-11 21:00:14 -0400,ocd-division/country:us/state:tx/cd:21,1005 Longworth House Office Building,202-225-4236,NA,TX,NA,NA,NA,2.76,65.79,34.09,21,FALSE,4821,@attributes,"Roy, Chip",2022,TX,R,H,2018,2022,1744703.89,1034760.49,1173526.18,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00042268&cycle=2022,06/30/2022
R000486,Representative,Rep.,https://api.propublica.org/congress/v1/members/R000486.json,Lucille,NA,Roybal-Allard,NA,1941-06-12,F,D,,RepRoybalAllard,RepRoybalAllard,RepRoybalAllard,400347,26136,26766,29317,N00006671,/m/024txf,H2CA33048,https://roybal-allard.house.gov,https://roybal-allard.house.gov/news/rss.aspx,NA,TRUE,NA,-0.469,NA,30,2022,868,6,0,2022-09-11 21:00:17 -0400,ocd-division/country:us/state:ca/cd:40,2083 Rayburn House Office Building,202-225-1766,NA,CA,NA,NA,NA,0.69,99.07,0.81,40,FALSE,0640,@attributes,"Roybal-Allard, Lucille",2022,CA,D,H,1992,2022,168660.98,158198.13,49005.66,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00006671&cycle=2022,06/30/2022
R000599,Representative,Rep.,https://api.propublica.org/congress/v1/members/R000599.json,Raul,NA,Ruiz,NA,1972-08-25,M,D,NA,CongressmanRuiz,CongressmanRaulRuizMD,repraulruiz,412519,79727,136407,21311,N00033510,/m/02p8pz0,H2CA36439,https://ruiz.house.gov,https://ruiz.house.gov/rss.xml,NA,TRUE,NA,-0.246,NA,10,2022,868,3,0,2022-09-11 21:00:17 -0400,ocd-division/country:us/state:ca/cd:36,2342 Rayburn House Office Building,202-225-5330,NA,CA,NA,NA,NA,0.35,99.07,0.81,36,FALSE,0636,@attributes,"Ruiz, Raul",2022,CA,D,H,2012,2022,1845499.16,1106437.13,3055233.97,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00033510&cycle=2022,06/30/2022
R000576,Representative,Rep.,https://api.propublica.org/congress/v1/members/R000576.json,C.A. Dutch,NA,Ruppersberger,NA,1946-01-31,M,D,NA,Call_Me_Dutch,DutchRupp,ruppersberger,400349,49155,36130,20329,N00025482,/m/025k36,H2MD02160,https://ruppersberger.house.gov,https://ruppersberger.house.gov/rss.xml,NA,TRUE,NA,-0.295,NA,20,2022,868,10,0,2022-09-11 21:00:17 -0400,ocd-division/country:us/state:md/cd:2,2206 Rayburn House Office Building,202-225-3061,NA,MD,NA,NA,NA,1.15,98.83,1.05,2,FALSE,2402,@attributes,"Ruppersberger, Dutch",2022,MD,D,H,2002,2022,795964.56,613950.35,1386227.89,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00025482&cycle=2022,06/29/2022
R000515,Representative,Rep.,https://api.propublica.org/congress/v1/members/R000515.json,Bobby,L.,Rush,NA,1946-11-23,M,D,,RepBobbyRush,congressmanbobbyrush,CongressmanRush,400350,26127,26831,29346,N00004887,/m/0255x3,H2IL01042,https://rush.house.gov,https://rush.house.gov/rss.xml,NA,TRUE,NA,-0.479,NA,30,2022,868,2,0,2022-09-11 21:00:17 -0400,ocd-division/country:us/state:il/cd:1,2188 Rayburn House Office Building,202-225-4372,NA,IL,NA,NA,NA,0.23,98.96,0.93,1,FALSE,1701,@attributes,"Rush, Bobby",2022,IL,D,H,1992,2022,193192.72,269148.99,35664.38,25589.43,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00004887&cycle=2022,06/30/2022
R000609,Representative,Rep.,https://api.propublica.org/congress/v1/members/R000609.json,John,NA,Rutherford,NA,1952-09-02,M,R,NA,RepRutherfordFL,RepRutherfordFL,NA,412692,104531,172542,21744,N00039777,/m/03zz77,H6FL04105,https://rutherford.house.gov,https://rutherford.house.gov/rss.xml,NA,TRUE,NA,0.428,NA,6,2022,868,36,0,2022-09-11 21:00:15 -0400,ocd-division/country:us/state:fl/cd:4,1711 Longworth House Office Building,202-225-2501,NA,FL,NA,NA,NA,4.15,93.46,6.42,4,FALSE,1204,@attributes,"Rutherford, John",2022,FL,R,H,2016,2022,504792.27,365405.8,246323.71,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00039777&cycle=2022,08/03/2022
R000577,Representative,Rep.,https://api.propublica.org/congress/v1/members/R000577.json,Tim,NA,Ryan,NA,1973-07-16,M,D,,RepTimRyan,timryan,timryanvision,400352,1003608,45638,20343,N00025280,/m/039tr9,H2OH17109,https://timryan.house.gov,https://timryan.house.gov/rss.xml,NA,TRUE,NA,-0.402,NA,20,2022,868,9,0,2022-09-11 21:00:18 -0400,ocd-division/country:us/state:oh/cd:13,1126 Longworth House Office Building,202-225-5261,NA,OH,NA,NA,NA,1.04,99.42,0.47,13,FALSE,3913,@attributes,"Ryan, Tim",2022,OH,D,H,2002,2022,21516461.8,17949286.59,3567175.21,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00025280&cycle=2022,06/30/2022
S001177,Delegate,Del.,https://api.propublica.org/congress/v1/members/S001177.json,Gregorio,Kilili Camacho,Sablan,NA,1955-01-19,M,D,NA,Kilili_Sablan,153423912663,CongressmanSablan,412312,1031366,110903,NA,N00030418,/m/04ycmvy,,https://sablan.house.gov,https://sablan.house.gov/rss.xml,NA,TRUE,NA,NA,NA,14,2022,11,0,0,2022-09-11 21:00:18 -0400,ocd-division/country:us/state:mp/cd:79,NA,NA,NA,MP,NA,NA,NA,0,100,0,At-Large,TRUE,6998,@attributes,"Sablan, Gregorio",2022,MP,I,D,2008,2022,17412.47,26205.84,76353.43,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00030418&cycle=2022,06/30/2022
S000168,Representative,Rep.,https://api.propublica.org/congress/v1/members/S000168.json,Maria,Elvira,Salazar,NA,1961-11-01,M,R,NA,RepMariaSalazar,NA,NA,456810,NA,182300,NA,N00042810,/g/1hb_g7r18,H8FL27185,https://salazar.house.gov,NA,NA,TRUE,NA,NA,NA,2,2022,860,16,0,2022-09-11 21:00:15 -0400,ocd-division/country:us/state:fl/cd:27,1616 Longworth House Office Building,202-225-3931,NA,FL,NA,NA,NA,1.86,91.07,8.93,27,FALSE,1227,@attributes,"Salazar, Maria",2022,FL,R,H,2020,2022,3707704.41,2213812.25,1515150.36,195370.85,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00042810&cycle=2022,08/03/2022
S001204,Delegate,Del.,https://api.propublica.org/congress/v1/members/S001204.json,Michael,NA,San Nicolas,NA,1981-01-30,M,D,NA,GuamCongressman,NA,NA,412770,NA,NA,NA,N00042619,NA,,https://sannicolas.house.gov,NA,NA,TRUE,NA,NA,NA,4,2022,11,0,0,2022-09-11 21:00:18 -0400,ocd-division/country:us/state:gu/cd:79,NA,NA,NA,GU,NA,NA,NA,0,100,0,At-Large,TRUE,6698,@attributes,"San Nicolas, Michael",2022,GU,D,D,2018,2022,13025,17671.55,16217.78,14303.57,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00042619&cycle=2022,06/30/2022
S001156,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001156.json,Linda,T.,Sánchez,NA,1969-01-28,F,D,NA,RepLindaSanchez,CongresswomanLindaSanchez,LindaTSanchez,400355,1003554,29674,20310,N00024870,/m/024xc7,H2CA39078,https://lindasanchez.house.gov,https://lindasanchez.house.gov/rss.xml,NA,TRUE,NA,-0.507,NA,20,2022,868,7,0,2022-09-11 21:00:18 -0400,ocd-division/country:us/state:ca/cd:38,2329 Rayburn House Office Building,202-225-6676,NA,CA,NA,NA,NA,0.81,99.3,0.58,38,FALSE,0638,@attributes,"Sanchez, Linda",2022,CA,D,H,2002,2022,1140854.81,1003819.4,978018.63,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00024870&cycle=2022,06/30/2022
S001168,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001168.json,John,NA,Sarbanes,NA,1962-05-22,M,D,NA,RepSarbanes,RepSarbanes,RepJohnSarbanes,412212,1022884,66575,20724,N00027751,/m/08_r8n,H6MD03292,https://sarbanes.house.gov,https://sarbanes.house.gov/rss.xml,NA,TRUE,NA,-0.467,NA,16,2022,868,5,0,2022-09-11 21:00:17 -0400,ocd-division/country:us/state:md/cd:3,2370 Rayburn House Office Building,202-225-4016,NA,MD,NA,NA,NA,0.58,98.95,0.93,3,FALSE,2403,@attributes,"Sarbanes, John",2022,MD,D,H,2006,2022,170274.5,228309.15,978748.87,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00027751&cycle=2022,06/29/2022
S001176,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001176.json,Steve,NA,Scalise,NA,1965-10-06,M,R,House Minority Whip,SteveScalise,RepSteveScalise,RepSteveScalise,412261,1015311,9026,20759,N00009660,/m/0br34c,H0LA01087,https://scalise.house.gov,https://scalise.house.gov/rss.xml,NA,TRUE,NA,0.554,NA,16,2022,868,25,0,2022-09-11 21:00:16 -0400,ocd-division/country:us/state:la/cd:1,2049 Rayburn House Office Building,202-225-3015,NA,LA,NA,NA,NA,2.88,98.33,1.55,1,FALSE,2201,@attributes,"Scalise, Steve",2022,LA,R,H,2008,2022,16027315.71,13909992,8335043.39,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00009660&cycle=2022,07/02/2022
S001205,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001205.json,Mary,Gay,Scanlon,NA,1959-08-30,F,D,NA,RepMGS,NA,NA,412750,NA,178890,NA,N00042706,/g/11ghrc58bb,H8PA07200,https://scanlon.house.gov,https://medium.com/feed/@repmgs,NA,TRUE,NA,NA,NA,6,2022,868,8,0,2022-09-11 21:00:18 -0400,ocd-division/country:us/state:pa/cd:5,1227 Longworth House Office Building,202-225-2011,NA,PA,NA,NA,NA,0.92,99.42,0.47,5,FALSE,4205,@attributes,"Scanlon, Mary Gay",2022,PA,D,H,2018,2022,1140849.27,642061.46,717466.77,250000,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00042706&cycle=2022,06/30/2022
S001145,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001145.json,Jan,NA,Schakowsky,NA,1944-05-26,F,D,NA,JanSchakowsky,janschakowsky,repschakowsky,400360,57874,6387,29911,N00004724,/m/0256nw,H8IL09067,https://schakowsky.house.gov,NA,NA,TRUE,NA,-0.604,NA,24,2022,868,12,0,2022-09-11 21:00:17 -0400,ocd-division/country:us/state:il/cd:9,2367 Rayburn House Office Building,202-225-2111,NA,IL,NA,NA,NA,1.38,98.48,1.41,9,FALSE,1709,@attributes,"Schakowsky, Jan",2022,IL,D,H,1998,2022,1278982.63,1143180.59,884856.32,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00004724&cycle=2022,06/30/2022
S001150,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001150.json,Adam,B.,Schiff,NA,1960-06-22,M,D,NA,RepAdamSchiff,RepAdamSchiff,adamschiff,400361,90167,9489,20104,N00009585,/m/024tls,H0CA27085,https://schiff.house.gov,NA,NA,TRUE,NA,-0.35,NA,22,2022,868,2,0,2022-09-11 21:00:18 -0400,ocd-division/country:us/state:ca/cd:28,2309 Rayburn House Office Building,202-225-4176,NA,CA,NA,NA,NA,0.23,99.19,0.69,28,FALSE,0628,@attributes,"Schiff, Adam",2022,CA,D,H,2000,2022,16913805.35,11306677.5,19514829.57,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00009585&cycle=2022,06/30/2022
S001190,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001190.json,Brad,NA,Schneider,NA,1961-08-20,M,D,NA,repschneider,CongressmanBradSchneider,RepBradSchneider,412534,63948,134948,21326,N00033101,/m/0j63zyv,H2IL10068,https://schneider.house.gov,https://schneider.house.gov/rss.xml,NA,TRUE,NA,-0.181,NA,6,2022,868,3,0,2022-09-11 21:00:16 -0400,ocd-division/country:us/state:il/cd:10,300 Cannon House Office Building,202-225-4835,NA,IL,NA,NA,NA,0.35,97.8,2.09,10,FALSE,1710,@attributes,"Schneider, Brad",2022,IL,D,H,2016,2022,2770837.52,2597398.02,2047202.17,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00033101&cycle=2022,06/30/2022
S001180,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001180.json,Kurt,NA,Schrader,NA,1951-10-19,M,D,NA,RepSchrader,repschrader,repkurtschrader,412315,1031358,10813,20944,N00030071,/m/0412ntl,H8OR05107,https://schrader.house.gov,https://schrader.house.gov/newsroom/rss.aspx,NA,TRUE,NA,-0.182,NA,14,2022,868,15,0,2022-09-11 21:00:15 -0400,ocd-division/country:us/state:or/cd:5,2431 Rayburn House Office Building,202-225-5711,NA,OR,NA,NA,NA,1.73,94.71,5.17,5,FALSE,4105,@attributes,"Schrader, Kurt",2022,OR,D,H,2008,2022,2244429.59,4631925.41,129003.37,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00030071&cycle=2022,06/30/2022
S001216,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001216.json,Kim,NA,Schrier,NA,1968-08-23,F,D,NA,RepKimSchrier,NA,NA,412835,NA,181124,NA,N00041606,/g/11gzqmm209,H8WA08189,https://schrier.house.gov,NA,NA,TRUE,NA,NA,NA,4,2022,868,2,0,2022-09-11 21:00:16 -0400,ocd-division/country:us/state:wa/cd:8,1123 Longworth House Office Building,202-225-7761,NA,WA,NA,NA,NA,0.23,96.53,3.36,8,FALSE,5308,@attributes,"Schrier, Kim",2022,WA,D,H,2018,2022,6077804.38,2223640.64,5571917.06,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00041606&cycle=2022,07/13/2022
S001183,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001183.json,David,NA,Schweikert,NA,1962-03-03,M,R,NA,RepDavid,repdavidschweikert,RepDavidSchweikert,412399,5205,106387,21105,N00006460,/m/03wbpxj,H4AZ06045,https://schweikert.house.gov,https://schweikert.house.gov/rss.xml,NA,TRUE,NA,0.577,NA,12,2022,868,3,0,2022-09-11 21:00:15 -0400,ocd-division/country:us/state:az/cd:6,304 Cannon House Office Building,202-225-2190,NA,AZ,NA,NA,NA,0.35,91.86,8.02,6,FALSE,0406,@attributes,"Schweikert, David",2022,AZ,R,H,2010,2022,1269369.46,1153453.34,175498.27,190256.78,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00006460&cycle=2022,07/13/2022
S001157,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001157.json,David,NA,Scott,NA,1945-06-27,M,D,NA,RepDavidScott,113303673339,RepDavidScott,400363,1003567,7826,20321,N00024871,/m/0255r4,H2GA13012,https://davidscott.house.gov,https://davidscott.house.gov/news/rss.aspx,NA,TRUE,NA,-0.302,NA,20,2022,868,10,0,2022-09-11 21:00:16 -0400,ocd-division/country:us/state:ga/cd:13,468 Cannon House Office Building,202-225-2939,NA,GA,NA,NA,NA,1.15,98.25,1.64,13,FALSE,1313,@attributes,"Scott, David",2022,GA,D,H,2002,2022,1668283,1457567.15,672364.33,34501.4,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00024871&cycle=2022,06/30/2022
S000185,Representative,Rep.,https://api.propublica.org/congress/v1/members/S000185.json,Robert,C.,Scott,NA,1947-04-30,M,D,NA,BobbyScott,RepBobbyScott,repbobbyscott,400364,25888,27117,39307,N00002147,/m/03twgl,H6VA01117,https://bobbyscott.house.gov,https://bobbyscott.house.gov/rss.xml,NA,TRUE,NA,-0.45,NA,30,2022,868,2,0,2022-09-11 21:00:17 -0400,ocd-division/country:us/state:va/cd:3,2328 Rayburn House Office Building,202-225-8351,NA,VA,NA,NA,NA,0.23,98.96,0.93,3,FALSE,5103,@attributes,"Scott, Bobby",2022,VA,D,H,1992,2022,656392.08,380115.18,471483.53,3191.43,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00002147&cycle=2022,06/30/2022
S001189,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001189.json,Austin,NA,Scott,NA,1969-12-10,M,R,NA,AustinScottGA08,RepAustinScott,RepAustinScott,412417,623344,11812,21123,N00032457,/m/076zn3y,H0GA08099,https://austinscott.house.gov,https://austinscott.house.gov/rss.xml,NA,TRUE,NA,0.56,NA,12,2022,868,27,0,2022-09-11 21:00:16 -0400,ocd-division/country:us/state:ga/cd:8,2417 Rayburn House Office Building,202-225-6531,NA,GA,NA,NA,NA,3.11,97.25,2.63,8,FALSE,1308,@attributes,"Scott, Austin",2022,GA,R,H,2010,2022,601957.22,443861.62,824625.74,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00032457&cycle=2022,06/30/2022
S000250,Representative,Rep.,https://api.propublica.org/congress/v1/members/S000250.json,Pete,NA,Sessions,NA,1955-03-22,M,R,NA,PeteSessions,petesessions,PeteSessions,400367,36807,288,29759,N00005681,/m/03v39l,H2TX03126,https://sessions.house.gov,NA,NA,TRUE,NA,0.59,NA,2,2022,868,14,0,2022-09-11 21:00:15 -0400,ocd-division/country:us/state:tx/cd:17,2204 Rayburn House Office Building,202-225-6105,NA,TX,NA,NA,NA,1.61,92.34,7.54,17,FALSE,4817,@attributes,"Sessions, Pete",2022,TX,R,H,1996,2022,673818.19,654343.6,185464.4,120000,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00005681&cycle=2022,06/30/2022
S001185,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001185.json,Terri,NA,Sewell,NA,1965-01-01,F,D,NA,RepTerriSewell,RepSewell,RepSewell,412396,623257,121621,21102,N00030622,/m/05pbszt,H0AL07086,https://sewell.house.gov,https://sewell.house.gov/rss.xml,NA,TRUE,NA,-0.393,NA,12,2022,868,15,0,2022-09-11 21:00:16 -0400,ocd-division/country:us/state:al/cd:7,2201 Rayburn House Office Building,202-225-2665,NA,AL,NA,NA,NA,1.73,98.24,1.65,7,FALSE,0107,@attributes,"Sewell, Terri",2022,AL,D,H,2010,2022,1660829.7,978023.91,2926286.04,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00030622&cycle=2022,06/30/2022
S000344,Representative,Rep.,https://api.propublica.org/congress/v1/members/S000344.json,Brad,NA,Sherman,NA,1954-10-24,M,D,NA,BradSherman,63158229861,shermanca27,400371,45124,142,29707,N00006897,/m/024tkr,H6CA24113,https://sherman.house.gov,https://sherman.house.gov/rss.xml,NA,TRUE,NA,-0.343,NA,26,2022,868,6,0,2022-09-11 21:00:18 -0400,ocd-division/country:us/state:ca/cd:30,2181 Rayburn House Office Building,202-225-5911,NA,CA,NA,NA,NA,0.69,99.3,0.58,30,FALSE,0630,@attributes,"Sherman, Brad",2022,CA,D,H,1996,2022,1368041.95,1103565.56,2889097.35,10844.56,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00006897&cycle=2022,06/30/2022
S001207,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001207.json,Mikie,NA,Sherrill,NA,1972-01-19,F,D,NA,RepSherrill,NA,NA,412799,NA,179651,NA,N00041154,/g/11f3r4x6x5,H8NJ11142,https://sherrill.house.gov,NA,NA,TRUE,NA,NA,NA,4,2022,868,29,1,2022-09-11 21:00:16 -0400,ocd-division/country:us/state:nj/cd:11,1414 Longworth House Office Building,202-225-5034,NA,NJ,NA,NA,NA,3.34,96.77,3.23,11,FALSE,3411,@attributes,"Sherrill, Mikie",2022,NJ,D,H,2018,2022,4679122.62,1699572.81,6111271.05,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00041154&cycle=2022,06/30/2022
S001148,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001148.json,Mike,NA,Simpson,NA,1950-09-08,M,R,NA,CongMikeSimpson,96007744606,CongMikeSimpson,400376,57889,2917,29910,N00006263,/m/0255tn,H8ID02064,https://simpson.house.gov,https://simpson.house.gov/news/rss.aspx,NA,TRUE,NA,0.299,NA,24,2022,868,56,0,2022-09-11 21:00:15 -0400,ocd-division/country:us/state:id/cd:2,2084 Rayburn House Office Building,202-225-5531,NA,ID,NA,NA,NA,6.45,93.81,6.06,2,FALSE,1602,@attributes,"Simpson, Mike",2022,ID,R,H,1998,2022,1330700.96,1329926.6,177088.27,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00006263&cycle=2022,06/30/2022
S001165,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001165.json,Albio,NA,Sires,NA,1951-01-26,M,D,,RepSires,81058818750,RepSiresNJ13,412186,1022293,22510,20542,N00027523,/m/08bt8r,H6NJ13191,https://sires.house.gov,https://sires.house.gov/rss.xml,NA,TRUE,NA,-0.405,NA,18,2022,868,14,0,2022-09-11 21:00:17 -0400,ocd-division/country:us/state:nj/cd:8,2268 Rayburn House Office Building,202-225-7919,NA,NJ,NA,NA,NA,1.61,98.47,1.41,8,FALSE,3408,@attributes,"Sires, Albio",2022,NJ,D,H,2006,2022,204340,233562.67,179111.65,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00027523&cycle=2022,06/30/2022
S001208,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001208.json,Elissa,NA,Slotkin,NA,1976-07-10,F,D,NA,RepSlotkin,NA,NA,412784,NA,181080,NA,N00041357,/g/11dfr3z7r1,H8MI08102,https://slotkin.house.gov,NA,NA,TRUE,NA,NA,NA,4,2022,868,46,1,2022-09-11 21:00:15 -0400,ocd-division/country:us/state:mi/cd:8,1210 Longworth House Office Building,202-225-4872,NA,MI,NA,NA,NA,5.3,94.76,5.24,8,FALSE,2608,@attributes,"Slotkin, Elissa",2022,MI,D,H,2018,2022,6805985.04,1810970.53,6561694.75,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00041357&cycle=2022,07/13/2022
S001195,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001195.json,Jason,NA,Smith,NA,1980-06-16,M,R,NA,RepJasonSmith,repjasonsmith,RepJasonSmith,412596,71083,59318,21373,N00035282,/m/0g9yj_2,H4MO08162,https://jasonsmith.house.gov,NA,NA,TRUE,NA,0.589,NA,10,2022,868,22,0,2022-09-11 21:00:16 -0400,ocd-division/country:us/state:mo/cd:8,2418 Rayburn House Office Building,202-225-4404,NA,MO,NA,NA,NA,2.53,96.67,3.21,8,FALSE,2908,@attributes,"Smith, Jason",2022,MO,R,H,2013,2022,2107203.56,2410099.26,1228783.88,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00035282&cycle=2022,07/13/2022
S001172,Representative,Rep.,https://api.propublica.org/congress/v1/members/S001172.json,Adrian,NA,Smith,NA,1970-12-19,M,R,NA,RepAdrianSmith,NA,RepAdrianSmith,412217,1022845,21284,20729,N00027623,/m/0c505n,H6NE03115,https://adriansmith.house.gov,https://adriansmith.house.gov/rss.xml,NA,TRUE,NA,0.516,NA,16,2022,868,21,0,2022-09-11 21:00:16 -0400,ocd-division/country:us/state:ne/cd:3,502 Cannon House Office Building,202-225-6435,NA,NE,NA,NA,NA,2.42,97.51,2.37,3,FALSE,3103,@attributes,"Smith, Adrian",2022,NE,R,H,2006,2022,1263449.67,1237804.35,1171287.95,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00027623&cycle=2022,06/30/2022
S000510,Representative,Rep.,https://api.propublica.org/congress/v1/members/S000510.json,Adam,NA,Smith,NA,1965-06-15,M,D,NA,RepAdamSmith,RepAdamSmith,CongressmanAdamSmith,400379,44329,845,29768,N00007833,/m/024zj_,H6WA09025,https://adamsmith.house.gov,NA,NA,TRUE,NA,-0.286,NA,26,2022,868,5,0,2022-09-11 21:00:17 -0400,ocd-division/country:us/state:wa/cd:9,2264 Rayburn House Office Building,202-225-8901,NA,WA,NA,NA,NA,0.58,98.72,1.16,9,FALSE,5309,@attributes,"Smith, Adam",2022,WA,D,H,1996,2022,1014873.54,894469.31,706232.04,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00007833&cycle=2022,07/13/2022
S000522,Representative,Rep.,https://api.propublica.org/congress/v1/members/S000522.json,Christopher,H.,Smith,NA,1953-03-04,M,R,NA,RepChrisSmith,RepChrisSmith,USRepChrisSmith,400380,6411,26952,14863,N00009816,/m/033f4d,H8NJ04014,https://chrissmith.house.gov,https://chrissmith.house.gov/news/rss.aspx,NA,TRUE,NA,0.17,NA,42,2022,868,14,0,2022-09-11 21:00:15 -0400,ocd-division/country:us/state:nj/cd:4,2373 Rayburn House Office Building,202-225-3765,NA,NJ,NA,NA,NA,1.61,89.05,10.84,4,FALSE,3404,@attributes,"Smith, Chris",2022,NJ,R,H,1980,2022,1191157.78,996734.56,335997.55,0,Center for Responsive Politics,https://www.opensecrets.org/members-of-congress/summary?cid=N00009816&cycle=2022,06/30/2022
