Year,player_name,last_name,first_name,team,Position,games_played,goals,assists,points,penalty_mins,pp_goals,pp_assists,sh_goals,sh_assists
2016,"Nanticoke, Tehoka",Nanticoke, Tehoka,SNA,O,14,24,33,57,18,3,4,1,1
2016,"Lanchbury, Ryan",Lanchbury, Ryan,BUR,O,14,17,38,55,2,4,8,0,2
2016,"Cloutier, Chris",Cloutier, Chris,SNA,F,12,25,29,54,2,4,6,0,2
2016,"Zavitz, Carter",Zavitz, Carter,SCA,O,19,17,36,53,8,5,4,1,3
2016,"Apers, Nolan",Apers, Nolan,SNA,O,19,22,30,52,10,4,5,0,2
2016,"Downs, Dereck",Downs, Dereck,MIM,O,16,28,24,52,10,9,7,2,0
2016,"Fox, Jake",Fox, Jake,PET,F,18,25,27,52,34,4,3,3,1
2016,"Bridle, Dallas",Bridle, Dallas,ORA,F,20,23,28,51,26,3,4,1,0
2016,"Donville, Jonathan",Donville, Jonathan,MIM,O,17,22,28,50,4,6,9,2,0
2016,"Pyke, Spencer",Pyke, Spencer,BLS,F,20,17,32,49,15,4,11,0,1
2016,"Vangalen, Matt",Vangalen, Matt,ORA,F,18,21,28,49,4,1,1,0,0
2016,"Wittig, Jeff",Wittig, Jeff,SCA,O,17,33,16,49,12,4,3,0,0
2016,"Currie, Damon",Currie, Damon,KWE,F,16,21,27,48,4,2,10,3,1
2016,"Michel, Dan",Michel, Dan,PET,O,20,24,24,48,23,2,5,0,1
2016,"Yetman, Bryce",Yetman, Bryce,WHI,O,18,18,30,48,14,4,3,0,0
2016,"Hanna, Tristan",Hanna, Tristan,TOR,O,20,19,28,47,0,3,4,1,0
2016,"Ducharme, Lucas",Ducharme, Lucas,ORA,F,20,22,24,46,2,2,4,0,0
2016,"Theede, Dawson",Theede, Dawson,WHI,O,17,15,31,46,52,0,5,0,0
2016,"Milligan, Cam",Milligan, Cam,PET,O,10,14,31,45,6,2,4,1,1
2016,"Kealey, Corson",Kealey, Corson,TOR,O,20,24,19,43,0,2,3,2,0
2016,"Killen, Kyle",Killen, Kyle,PET,O,15,21,22,43,21,3,3,0,0
2016,"Thomson, Tanner",Thomson, Tanner,MIM,O,12,24,19,43,9,3,3,3,1
2016,"Lee, Matthew",Lee, Matthew,MIM,O,16,24,18,42,50,3,4,0,0
2016,"Ham, Liam",Ham, Liam,BLS,,17,10,31,41,9,1,8,1,1
2016,"Neal, Davis",Neal, Davis,ORA,F,17,12,29,41,27,2,6,0,0
2016,"Mackay, Tyler",Mackay, Tyler,BRA,O,20,13,27,40,14,1,2,0,3
2016,"Shea, Patrick",Shea, Patrick,BUR,O,20,14,25,39,2,5,4,0,2
2016,"Hamley, Cody",Hamley, Cody,KWE,,20,20,18,38,2,6,4,1,1
2016,"Hutchison, Dylan",Hutchison, Dylan,PET,T,20,14,23,37,28,2,5,0,2
2016,"McLean, Brody",McLean, Brody,TOR,O,19,16,21,37,0,2,6,0,0
2016,"Cook, Tanner",Cook, Tanner,WHI,T,18,16,20,36,10,3,2,1,0
2016,"Del Zotto, Scott",Del Zotto, Scott,ORA,F,19,15,21,36,55,0,1,2,0
2016,"Karam, Nick",Karam, Nick,WHI,O,17,13,22,35,12,1,0,0,0
2016,"Robinson, Justin",Robinson, Justin,BRA,D,19,14,21,35,20,7,10,0,2
2016,"Wales, Mitch",Wales, Mitch,BUR,T,20,12,23,35,2,1,5,0,2
2016,"Whiteford, James",Whiteford, James,BRA,F,17,13,22,35,8,2,6,0,1
2016,"Hoggarth, Thomas",Hoggarth, Thomas,ORA,T,21,13,20,33,0,0,4,1,1
2016,"Huggins, Justin",Huggins, Justin,BUR,O,19,16,17,33,20,1,6,0,0
2016,"Mawdsley, Colin",Mawdsley, Colin,BLS,,11,20,12,32,46,7,3,1,0
2016,"Erskine, Brett",Erskine, Brett,SCA,O,15,9,22,31,2,0,2,0,0
2016,"Miller, Zach",Miller, Zach,SNA,,8,11,20,31,0,1,6,0,1
2016,"Goddard, Jordan",Goddard, Jordan,KWE,F,16,13,17,30,22,1,2,0,0
2016,"Garlent, Holden",Garlent, Holden,SCA,D,18,18,11,29,12,3,0,0,4
2016,"Campbell, Andy",Campbell, Andy,ORA,F,20,16,12,28,25,3,3,0,0
2016,"Garlin, Cam",Garlin, Cam,WHI,O,19,16,12,28,12,1,1,0,0
2016,"Kurtz, Tye",Kurtz, Tye,KWE,F,13,14,14,28,12,2,2,0,0
2016,"Walker, Ethan",Walker, Ethan,PET,T,9,10,18,28,0,1,4,0,1
2016,"Cook, Keenan",Cook, Keenan,WHI,T,20,8,19,27,21,0,0,1,0
2016,"Kelly, Jack",Kelly, Jack,TOR,O,18,8,19,27,10,1,4,0,0
2016,"Longboat, Travis",Longboat, Travis,SNA,AP,10,10,17,27,0,4,2,1,0
2016,"Sundown, Larson",Sundown, Larson,SNA,,8,9,18,27,2,2,1,0,1
2016,"Ward, Cody",Ward, Cody,SCA,O,16,15,12,27,11,1,2,2,1
2016,"Wiedemann, Adam",Wiedemann, Adam,BRA,D,20,8,19,27,10,1,1,1,4
2016,"Chaykowsky, Nick",Chaykowsky, Nick,BLS,F,6,10,16,26,10,3,3,0,0
2016,"Henry, Alex",Henry, Alex,SNA,D,9,15,11,26,4,1,2,1,0
2016,"Northey, Adam",Northey, Adam,MIM,,15,7,19,26,0,1,3,0,0
2016,"Curtis, Riley",Curtis, Riley,BRA,O,15,13,12,25,2,3,2,1,0
2016,"Simons, Alec",Simons, Alec,MIM,,17,4,21,25,26,0,0,0,1
2016,"Scott, Justin",Scott, Justin,MIM,,12,10,14,24,4,0,1,0,0
2016,"Drake, Bennett",Drake, Bennett,WHI,T,11,13,10,23,30,1,2,0,0
2016,"Reid, Jackson",Reid, Jackson,KWE,F,7,11,12,23,15,3,4,1,0
2016,"Harris, Latrell",Harris, Latrell,SCA,D,19,8,14,22,14,0,3,0,1
2016,"Martin, Justin",Martin, Justin,BUR,T,19,1,21,22,34,0,0,0,1
2016,"Gold, Eric",Gold, Eric,MIM,F,14,10,11,21,4,0,0,2,0
2016,"Lewis, Garrett",Lewis, Garrett,TOR,T,17,8,13,21,12,0,0,0,1
2016,"Charbonneau, Steph",Charbonneau, Steph,BLS,D,20,10,10,20,62,0,3,4,2
2016,"McWilliams, Cole",McWilliams, Cole,PET,T,15,4,16,20,8,0,0,0,0
2016,"(AP) Keats, Bryce",(AP) Keats, Bryce,TOR,O,14,5,14,19,23,0,4,0,0
2016,"Cresswell, Braydon",Cresswell, Braydon,ORA,F,13,4,15,19,2,0,1,0,0
2016,"Elder, Lauchlin",Elder, Lauchlin,BUR,F,20,15,4,19,10,1,0,1,0
2016,"Gilray, Matt",Gilray, Matt,ORA,F,19,13,6,19,10,0,0,3,0
2016,"Burr, Cory",Burr, Cory,TOR,O,16,5,13,18,0,1,2,0,0
2016,"Hudson, Robert",Hudson, Robert,MIM,D,15,8,10,18,0,1,4,0,0
2016,"Hulbert, Jackson",Hulbert, Jackson,TOR,O,7,10,8,18,7,1,1,0,0
2016,"Dybowski, Zack",Dybowski, Zack,KWE,T,18,6,11,17,6,0,0,1,2
2016,"Hulbert, Jackson",Hulbert, Jackson,BUR,,8,6,11,17,5,1,3,1,0
2016,"Kilgour, Kyler",Kilgour, Kyler,SCA,O,15,4,13,17,2,0,4,0,0
2016,"Nanos, Jordan",Nanos, Jordan,BLS,,9,9,8,17,4,2,0,0,2
2016,"Young, Chris",Young, Chris,BUR,T,20,6,11,17,24,0,0,1,1
2016,"Borgatti, Andrew",Borgatti, Andrew,BRA,,20,4,12,16,6,0,0,0,0
2016,"Smith, Ryan",Smith, Ryan,BUR,O,13,6,10,16,2,0,1,0,0
2016,"Barclay, James",Barclay, James,MIM,,19,7,8,15,54,1,1,0,0
2016,"Brown, Connor",Brown, Connor,BRA,O,5,7,8,15,19,1,1,0,0
2016,"Gustavsen, Mitch",Gustavsen, Mitch,TOR,T,20,2,13,15,37,0,0,0,1
2016,"Miller, Danton",Miller, Danton,SNA,AP,5,4,11,15,2,2,4,0,1
2016,"Mullen, Andrew",Mullen, Andrew,TOR,T,17,4,11,15,34,0,1,0,2
2016,"Pace, Alex",Pace, Alex,SCA,O,19,4,11,15,6,0,2,0,0
2016,"Patten, Liam",Patten, Liam,BLS,D,19,9,6,15,94,1,1,1,3
2016,"Stinson, Tyler",Stinson, Tyler,WHI,O,17,6,9,15,25,0,0,0,0
2016,"Forster, Aaron",Forster, Aaron,TOR,T,9,7,7,14,2,2,3,0,1
2016,"Iacocca, Mackenzie",Iacocca, Mackenzie,KWE,F,15,8,6,14,22,1,1,0,0
2016,"Walsh, Patrick",Walsh, Patrick,BUR,T,20,4,10,14,14,0,0,1,0
2016,"Duncan, Matthew",Duncan, Matthew,TOR,O,17,1,12,13,8,0,1,0,0
2016,"Filson, Cody",Filson, Cody,KWE,T,19,5,8,13,18,0,1,1,0
2016,"French, Ben",French, Ben,MIM,,6,2,11,13,6,0,4,0,1
2016,"Mika, John",Mika, John,BLS,D,20,3,10,13,73,0,1,2,1
2016,"Poole, Tanner",Poole, Tanner,BLS,F,18,6,7,13,26,0,0,1,0
2016,"Coyle, Joel",Coyle, Joel,ORA,T,20,1,11,12,23,0,0,0,0
2016,"Elder, Spencer",Elder, Spencer,BUR,O,13,2,10,12,8,0,1,0,0
2016,"Hancock (AP), Bryan",Hancock (AP), Bryan,SCA,F,7,6,6,12,2,0,0,2,0
2016,"Henrick, Jeff",Henrick, Jeff,ORA,T,18,7,5,12,30,0,0,0,0
2016,"Rai, Tristen",Rai, Tristen,WHI,,7,5,7,12,0,0,0,0,0
2016,"Simmons, Reid",Simmons, Reid,BLS,D,20,6,6,12,12,2,1,0,1
2016,"Boudreau, Jake",Boudreau, Jake,BRA,,18,2,9,11,12,0,2,0,2
2016,"Horn, Oran",Horn, Oran,SNA,T,14,3,8,11,15,0,0,0,0
2016,"Jones, Callum",Jones, Callum,BUR,T,20,5,6,11,28,1,0,0,0
2016,"Lucier, Cory",Lucier, Cory,SNA,UA,7,2,9,11,2,0,1,0,1
2016,"Masson, Zac",Masson, Zac,ORA,T,18,4,7,11,24,0,0,0,1
2016,"Masterson, Pat",Masterson, Pat,KWE,F,20,1,10,11,9,0,0,0,2
2016,"Prince, Davis",Prince, Davis,KWE,F,7,4,7,11,0,0,0,0,0
2016,"Boissonneault, Mathieu",Boissonneault, Mathieu,WHI,D,18,2,8,10,10,0,0,0,1
2016,"Brown, Travis",Brown, Travis,ORA,T,18,2,8,10,6,0,1,0,0
2016,"Harris, Michael",Harris, Michael,TOR,T,19,7,3,10,2,0,0,1,0
2016,"Layton, Brent",Layton, Brent,BLS,F,20,2,8,10,2,0,1,0,0
2016,"Nishimura, Jackson",Nishimura, Jackson,TOR,T,20,5,5,10,15,0,0,0,0
2016,"Simeoni, Tristan",Simeoni, Tristan,BLS,,13,3,7,10,0,0,0,0,1
2016,"Willman, Christopher",Willman, Christopher,ORA,T,18,5,5,10,24,0,0,0,0
2016,"Booth, Percy",Booth, Percy,SCA,O,12,2,7,9,36,0,0,0,0
2016,"Challice, Dan",Challice, Dan,PET,D,19,5,4,9,11,0,0,0,2
2016,"Darroch, Sean",Darroch, Sean,WHI,D,18,2,7,9,14,0,0,0,0
2016,"Emery, Nathan",Emery, Nathan,BUR,T,20,3,6,9,11,0,0,0,0
2016,"Laprade, Dylan",Laprade, Dylan,BLS,D,20,1,8,9,44,0,0,0,0
2016,"McWilliams, Mike",McWilliams, Mike,BLS,F,19,3,6,9,2,0,0,1,1
2016,"Rice, Brine",Rice, Brine,PET,O,5,3,6,9,2,1,2,0,1
2016,"S Hill, Owen",S Hill, Owen,SNA,,10,2,7,9,12,0,0,0,0
2016,"Staats, Jerry",Staats, Jerry,SNA,,18,1,8,9,13,0,1,0,2
2016,"Cole, Connor",Cole, Connor,KWE,F,19,3,5,8,22,0,0,0,0
2016,"Cook, Jake",Cook, Jake,TOR,T,6,3,5,8,6,0,1,1,0
2016,"Eddy, Garrett",Eddy, Garrett,WHI,D,14,6,2,8,10,0,0,0,0
2016,"Grimes, Colin",Grimes, Colin,MIM,F,7,3,5,8,0,0,1,0,0
2016,"Hill, Chaunce",Hill, Chaunce,SNA,,16,2,6,8,16,1,0,0,0
2016,"Laird, Connor",Laird, Connor,WHI,D,18,4,4,8,4,0,0,0,0
2016,"Lundy, Brenden",Lundy, Brenden,WHI,,9,1,7,8,8,0,0,0,0
2016,"McClelland, Connor",McClelland, Connor,BRA,D,14,5,3,8,16,0,0,1,1
2016,"OConnel, Carter",OConnel, Carter,PET,T,6,2,6,8,0,0,1,0,1
2016,"Sands, Parker",Sands, Parker,PET,T,20,4,4,8,2,0,0,0,0
2016,"Toguri, Josh",Toguri, Josh,MIM,D,20,2,6,8,34,0,0,0,0
2016,"Van Schepen, Luke",Van Schepen, Luke,BRA,D,19,3,5,8,20,0,1,0,1
2016,"Williams, Dyson",Williams, Dyson,WHI,,5,5,3,8,0,1,1,0,0
2016,"Doolittle, Kessler",Doolittle, Kessler,SNA,D,17,2,5,7,34,0,1,1,0
2016,"Hill, Brayden",Hill, Brayden,SNA,,19,1,6,7,6,0,0,0,2
2016,"Mathany, Evan",Mathany, Evan,KWE,F,5,2,5,7,0,0,0,0,0
2016,"McMahon, Jamie",McMahon, Jamie,ORA,T,20,2,5,7,0,0,0,0,0
2016,"Minichiello, Marcus",Minichiello, Marcus,TOR,T,18,3,4,7,2,0,0,1,1
2016,"OBrien, Tyler",OBrien, Tyler,BUR,O,8,3,4,7,11,0,0,0,0
2016,"Smith, Jerrett",Smith, Jerrett,TOR,T,19,2,5,7,2,0,0,0,0
2016,"Badour (AP), Cam",Badour (AP), Cam,SCA,O,5,2,4,6,12,0,0,1,1
2016,"Bomberry, Tyson",Bomberry, Tyson,SNA,D,11,2,4,6,8,0,0,0,0
2016,"Brand (AP), Carter",Brand (AP), Carter,PET,O,9,2,4,6,0,1,0,0,0
2016,"Jeffrey, Warren",Jeffrey, Warren,MIM,D,17,1,5,6,35,0,0,0,1
2016,"Kelly, Rowan",Kelly, Rowan,TOR,T,15,4,2,6,4,0,0,0,0
2016,"LeClair, Kellen",LeClair, Kellen,SNA,D,15,1,5,6,20,0,0,0,0
2016,"Mawdsley, Colin",Mawdsley, Colin,BUR,,4,3,3,6,0,0,0,0,0
2016,"McCullough, Jordan",McCullough, Jordan,WHI,D,20,1,5,6,14,0,1,0,1
2016,"Nelson, Markell",Nelson, Markell,BRA,F,17,1,5,6,42,0,1,0,0
2016,"Newbrough, Daire",Newbrough, Daire,KWE,,10,2,4,6,0,0,1,0,0
2016,"Radbourne, Eric",Radbourne, Eric,KWE,F,17,3,3,6,6,0,0,0,0
2016,"Smyth, Trevor",Smyth, Trevor,ORA,T,15,5,1,6,7,0,0,0,0
2016,"Whitty, Tom",Whitty, Tom,SCA,D,16,0,6,6,21,0,0,0,1
2016,"Finlay, Nick",Finlay, Nick,PET,T,10,2,3,5,0,0,0,1,1
2016,"Guay, Julien",Guay, Julien,BUR,T,14,3,2,5,10,0,0,0,1
2016,"Ham, Connor",Ham, Connor,KWE,T,6,1,4,5,7,0,0,0,0
2016,"Hillis, Shane",Hillis, Shane,ORA,F,4,0,5,5,0,0,0,0,0
2016,"Lemke, Justin",Lemke, Justin,WHI,D,7,3,2,5,10,0,0,0,0
2016,"McCannell, Mike",McCannell, Mike,ORA,T,8,1,4,5,4,0,0,0,0
2016,"McConvey, Jonathon",McConvey, Jonathon,MIM,,6,2,3,5,0,0,0,0,0
2016,"Reid, Jackson",Reid, Jackson,KWE,F,1,1,4,5,0,0,1,0,0
2016,"Rex (AP), Josh",Rex (AP), Josh,SCA,O,5,1,4,5,0,0,0,0,0
2016,"Robinson, Brandon",Robinson, Brandon,BRA,T,2,2,3,5,12,0,0,0,0
2016,"Shawn, Lantz",Shawn, Lantz,NA,,1,1,4,5,0,0,0,0,0
2016,"Tamas, Alec",Tamas, Alec,SCA,D,20,2,3,5,34,0,0,0,0
2016,"Utrosa, Ben",Utrosa, Ben,WHI,T,18,3,2,5,2,0,0,0,0
2016,"Willock, Ryan",Willock, Ryan,KWE,O,11,3,2,5,6,0,0,0,1
2016,"Blakely, Cree",Blakely, Cree,SCA,F,4,2,2,4,0,0,0,0,0
2016,"Bolger, Dawson",Bolger, Dawson,KWE,,3,0,4,4,0,0,0,0,0
2016,"Buque, Phil",Buque, Phil,KWE,,13,2,2,4,20,0,0,0,0
2016,"Cook, Jake",Cook, Jake,BUR,,8,0,4,4,8,0,0,0,0
2016,"Driscoll, Kyle",Driscoll, Kyle,KWE,F,7,0,4,4,2,0,0,0,0
2016,"Grenon (AP), Nathan",Grenon (AP), Nathan,TOR,F,3,3,1,4,2,0,0,0,0
2016,"Howell, Sawyer",Howell, Sawyer,MIM,D,19,0,4,4,29,0,1,0,1
2016,"Inacio, Justin",Inacio, Justin,BUR,T,15,3,1,4,25,0,0,0,0
2016,"Maudsley, Colin",Maudsley, Colin,BUR,,2,1,3,4,2,0,0,0,0
2016,"McLean, Cam",McLean, Cam,PET,T,1,1,3,4,0,0,0,0,0
2016,"Miller, Josh",Miller, Josh,PET,T,19,3,1,4,8,1,0,1,0
2016,"Popadinac, Drew",Popadinac, Drew,SCA,D,20,0,4,4,42,0,0,0,1
2016,"Schenck, Jacob",Schenck, Jacob,SCA,D,17,3,1,4,39,0,1,0,0
2016,"Stevens, Jake",Stevens, Jake,KWE,,4,1,3,4,0,0,0,0,0
2016,"Suboch, Jackson",Suboch, Jackson,MIM,,14,0,4,4,68,0,0,0,1
2016,"Sykes, Matthew",Sykes, Matthew,MIM,,17,0,4,4,14,0,0,0,1
2016,"Waters, Kyle",Waters, Kyle,ORA,T,4,2,2,4,2,0,0,0,0
2016,"Brack, Justin",Brack, Justin,ORA,T,10,1,2,3,16,0,0,0,0
2016,"Coons, Brett",Coons, Brett,PET,D,20,1,2,3,33,0,0,0,0
2016,"Cormier, Payton",Cormier, Payton,MIM,,3,0,3,3,2,0,0,0,0
2016,"Ellerton, Nick",Ellerton, Nick,TOR,T,14,0,3,3,6,0,0,0,0
2016,"Friesen, Owen",Friesen, Owen,SCA,D,17,0,3,3,8,0,0,0,0
2016,"Gaulton, Tyler",Gaulton, Tyler,PET,F,11,0,3,3,22,0,1,0,0
2016,"Gracon, Michael",Gracon, Michael,MIM,,4,0,3,3,2,0,0,0,0
2016,"Grenon, Nathan",Grenon, Nathan,TOR,F,4,1,2,3,0,0,0,0,0
2016,"Guay, Julian",Guay, Julian,BUR,,4,1,2,3,4,0,0,0,0
2016,"Hill, Kevin Owen",Hill, Kevin Owen,NA,T,1,0,3,3,0,0,1,0,0
2016,"Kamminga, Mason",Kamminga, Mason,SCA,T,18,0,3,3,36,0,0,0,0
2016,"Kim, Matt",Kim, Matt,SNA,F,19,1,2,3,24,0,0,0,0
2016,"Kromer, Adam",Kromer, Adam,WHI,D,18,2,1,3,16,0,0,0,0
2016,"Kumano, Riley",Kumano, Riley,TOR,,3,1,2,3,2,0,0,0,0
2016,"Medeiros, Josh",Medeiros, Josh,BRA,D,20,1,2,3,25,0,0,0,0
2016,"Riley, Dylan",Riley, Dylan,SNA,AP,2,3,0,3,0,0,0,0,0
2016,"Shear, Jahmal",Shear, Jahmal,MIM,D,16,2,1,3,14,0,0,0,0
2016,"Tarbell, Kason",Tarbell, Kason,SNA,D,5,2,1,3,6,0,0,0,0
2016,"Walcott, Jaden AP",Walcott, Jaden AP,BUR,O,2,2,1,3,0,0,0,0,0
2016,"Wright, Joel",Wright, Joel,BLS,D,5,2,1,3,19,0,0,0,0
2016,"Balawejder, Daniel",Balawejder, Daniel,MIM,D,17,1,1,2,16,1,0,0,0
2016,"Black, Randy",Black, Randy,ORA,T,3,0,2,2,0,0,0,0,1
2016,"Blunt, Dallin",Blunt, Dallin,BLS,F,4,2,0,2,2,0,0,0,0
2016,"Bolger, Nathan",Bolger, Nathan,KWE,F,1,0,2,2,0,0,0,0,0
2016,"Bomberry, Jeremy",Bomberry, Jeremy,SNA,,3,0,2,2,2,0,0,0,0
2016,"Bowhunter, Wakeriat",Bowhunter, Wakeriat,SNA,AP,1,0,2,2,6,0,1,0,0
2016,"Conlon, Aidan",Conlon, Aidan,TOR,F,1,1,1,2,0,0,0,0,0
2016,"Cook Down, Owen",Cook Down, Owen,BLS,DT,13,0,2,2,10,0,0,0,0
2016,"Cook, Jalce",Cook, Jalce,BUR,,1,1,1,2,0,0,0,0,0
2016,"Cote, Felix",Cote, Felix,BLS,,10,0,2,2,25,0,0,0,0
2016,"Elijah-Brown, Ron",Elijah-Brown, Ron,SNA,AP,2,0,2,2,0,0,0,0,0
2016,"Guest, James",Guest, James,MIM,D,20,1,1,2,27,0,0,0,0
2016,"Johnston, Ryan",Johnston, Ryan,SNA,,3,0,2,2,0,0,0,0,0
2016,"Kumano, Riley",Kumano, Riley,BLS,,7,1,1,2,19,0,0,0,0
2016,"Logan, Ty",Logan, Ty,SNA,,18,0,2,2,10,0,0,0,0
2016,"Lynch, John",Lynch, John,PET,T,20,0,2,2,18,0,0,0,0
2016,"Lyons, Brad",Lyons, Brad,PET,D,19,0,2,2,46,0,0,0,0
2016,"Mayea, Bryce AP",Mayea, Bryce AP,BUR,O,1,1,1,2,2,0,0,0,0
2016,"McKenzie, Dawson",McKenzie, Dawson,NA,O,1,0,2,2,0,0,0,0,0
2016,"McKinnon, Rylee",McKinnon, Rylee,WHI,,5,0,2,2,10,0,0,0,0
2016,"McLean, Cam",McLean, Cam,PET,F,2,1,1,2,0,0,0,0,0
2016,"Medronic, Austin",Medronic, Austin,PET,,1,0,2,2,0,0,0,0,0
2016,"Mitchell, Mackenzie",Mitchell, Mackenzie,ORA,T,20,0,2,2,37,0,0,0,0
2016,"Nay, John",Nay, John,KWE,,10,1,1,2,4,0,0,0,0
2016,"Nolan, Chris",Nolan, Chris,BRA,T,20,0,2,2,14,0,0,0,0
2016,"Porga, Brandon",Porga, Brandon,SCA,F,3,0,2,2,0,0,0,0,0
2016,"Stouros, Jordan",Stouros, Jordan,PET,T,10,1,1,2,4,0,0,0,0
2016,"Turner, Adam",Turner, Adam,WHI,D,14,1,1,2,14,0,0,0,0
2016,"Walton AP, Brett",Walton AP, Brett,MIM,D,3,1,1,2,4,0,1,0,0
2016,"Yarrington, Max",Yarrington, Max,MIM,F,3,2,0,2,0,0,0,0,0
2016,"Adams, Kyle",Adams, Kyle,SCA,T,13,0,1,1,8,0,0,0,0
2016,"Allen, Chandler",Allen, Chandler,KWE,F,5,0,1,1,2,0,0,0,0
2016,"Allison, Turner",Allison, Turner,PET,T,3,0,1,1,0,0,0,0,0
2016,"Badour (AP), Carter",Badour (AP), Carter,PET,,2,1,0,1,0,0,0,0,0
2016,"Barfoot, Wyatt",Barfoot, Wyatt,BLS,F,1,0,1,1,0,0,0,0,0
2016,"Barnable AP, Ryan",Barnable AP, Ryan,WHI,,2,1,0,1,0,0,0,0,0
2016,"Blunt, Dallin",Blunt, Dallin,BLS,,2,1,0,1,2,0,0,0,0
2016,"Braniff, Nate AP",Braniff, Nate AP,BUR,O,2,0,1,1,2,0,0,0,0
2016,"Brown, Dalton",Brown, Dalton,BLS,A,9,1,0,1,0,0,0,0,0
2016,"Burke, Stuart",Burke, Stuart,BRA,,5,0,1,1,9,0,0,0,0
2016,"Campbell AP, Sean",Campbell AP, Sean,KWE,,2,1,0,1,0,0,0,0,0
2016,"Carruthers (AP), Ryan",Carruthers (AP), Ryan,KWE,F,1,0,1,1,0,0,0,0,0
2016,"Carruthers AP, Ryan",Carruthers AP, Ryan,KWE,,1,1,0,1,0,0,0,0,0
2016,"Caskanette, Jordan (AP)",Caskanette, Jordan (AP),BLS,,1,1,0,1,0,0,0,0,0
2016,"Commandant, Quinn",Commandant, Quinn,KWE,F,3,1,0,1,0,0,0,0,0
2016,"Commandant, Quinn",Commandant, Quinn,KWE,F,1,0,1,1,0,0,0,0,0
2016,"Davis, Braiden",Davis, Braiden,ORA,T,1,1,0,1,2,0,0,0,0
2016,"Dayball (AP), Jordan",Dayball (AP), Jordan,KWE,L,2,1,0,1,0,0,0,0,0
2016,"Dilks, Jamie",Dilks, Jamie,SNA,,19,0,1,1,4,0,0,0,0
2016,"Dion (AP), Taylor",Dion (AP), Taylor,SCA,O,8,0,1,1,0,0,0,0,0
2016,"Drouin, Anthony",Drouin, Anthony,WHI,,8,0,1,1,6,0,0,0,0
2016,"Drouin, Anthony",Drouin, Anthony,WHI,,2,0,1,1,0,0,0,0,0
2016,"Gaunt, Colton",Gaunt, Colton,TOR,T,7,0,1,1,0,0,1,0,0
2016,"Gillis, Jordan AP",Gillis, Jordan AP,BUR,T,1,0,1,1,0,0,0,0,0
2016,"Hastings, Carter",Hastings, Carter,BRA,,3,0,1,1,0,0,0,0,0
2016,"Henhawk, Bo",Henhawk, Bo,SNA,AP,2,0,1,1,4,0,0,0,0
2016,"Hill, Hahes",Hill, Hahes,SNA,AP,3,0,1,1,0,0,0,0,0
2016,"Hogg, Graydon",Hogg, Graydon,WHI,,2,0,1,1,0,0,0,0,0
2016,"Kolwich, Kyle AP",Kolwich, Kyle AP,BUR,T,2,0,1,1,4,0,0,0,0
2016,"Kumano, Riley",Kumano, Riley,BUR,T,9,0,1,1,17,0,0,0,0
2016,"Leclair, Liam",Leclair, Liam,SNA,AP,6,0,1,1,0,0,0,0,0
2016,"Lee, Steven",Lee, Steven,BUR,DT,18,0,1,1,27,0,0,0,0
2016,"MacDonald, Owen",MacDonald, Owen,SNA,O,1,0,1,1,2,0,0,0,0
2016,"Matthews, Riley",Matthews, Riley,KWE,F,2,0,1,1,0,0,0,0,0
2016,"Mawdsley, Eric",Mawdsley, Eric,BLS,F,2,0,1,1,0,0,0,0,0
2016,"McComber, Teio",McComber, Teio,SNA,,3,1,0,1,0,0,0,0,0
2016,"Medronic, Austin",Medronic, Austin,PET,,1,0,1,1,0,0,0,0,0
2016,"Morgan, Riley",Morgan, Riley,PET,D,18,0,1,1,51,0,0,0,0
2016,"Pavelnich AP, David",Pavelnich AP, David,KWE,,1,0,1,1,0,0,0,0,0
2016,"Pedwell AP, Kyle",Pedwell AP, Kyle,SCA,T,3,0,1,1,2,0,0,0,0
2016,"Pilon, Kealan",Pilon, Kealan,SCA,O,2,1,0,1,2,0,0,0,0
2016,"Pilon, Kealan",Pilon, Kealan,NA,,1,0,1,1,0,0,0,0,0
2016,"Rice, Bruce",Rice, Bruce,PET,F,1,0,1,1,0,0,0,0,0
2016,"Robinson AP, Noah",Robinson AP, Noah,MIM,,1,0,1,1,2,0,0,0,0
2016,"Shand, MattAP",Shand, MattAP,WHI,,1,0,1,1,0,0,0,0,0
2016,"St Onge, Rylee",St Onge, Rylee,SCA,T,12,0,1,1,2,0,0,0,0
2016,"Terry, Mark",Terry, Mark,BRA,AP,2,0,1,1,2,0,0,0,0
2016,"Thompson, Tyler",Thompson, Tyler,PET,,1,0,1,1,0,0,0,0,0
2016,"Thomson, Keaton",Thomson, Keaton,MIM,F,9,0,1,1,4,0,0,0,0
2016,"Tolmie, Bryce",Tolmie, Bryce,WHI,D,1,0,1,1,2,0,0,0,0
2016,"Van Schepen, Seth",Van Schepen, Seth,BRA,,4,0,1,1,2,0,0,0,0
2016,"Wright, Liam",Wright, Liam,BRA,D,7,0,1,1,2,0,0,0,0
2016,"(AP) Veltman, Kris",(AP) Veltman, Kris,TOR,T,1,0,0,0,0,0,0,0,0
2016,"Anyon, Ben",Anyon, Ben,ORA,T,1,0,0,0,4,0,0,0,0
2016,"Armstrong, Colton",Armstrong, Colton,PET,T,9,0,0,0,20,0,0,0,0
2016,"Armstrong, Riley",Armstrong, Riley,ORA,T,1,0,0,0,0,0,0,0,0
2016,"Bailes, Parker",Bailes, Parker,BLS,,3,0,0,0,0,0,0,0,0
